s,count
15984,1
15990,1
15991,1
15992,1
15993,1
15994,1
15996,1
16014,1
16016,1
16022,1
16023,1
16027,2
16028,2
16029,2
16030,1
16031,1
16036,1
16037,1
16074,1
16080,1
16094,1
16095,1
16096,1
16100,1
16101,1
16109,1
16125,1
16126,1
16130,1
16138,1
16139,2
16144,1
16145,1
16149,1
16150,1
16157,1
16158,2
16166,1
16167,1
16177,2
16178,1
16179,1
16180,1
16181,1
16185,1
16186,1
16198,1
16199,1
16206,1
16210,1
16215,1
16216,1
16217,1
16218,1
16219,1
16220,1
16225,1
16227,1
16235,1
16247,1
16248,1
16253,1
16254,1
16255,1
16258,1
16275,1
16276,1
16277,1
16278,1
16279,1
16283,1
16284,1
16285,1
16300,1
16301,1
16305,1
16306,1
16311,1
16312,1
16314,2
16315,1
16318,1
16319,1
16320,2
16321,2
16322,1
16323,1
16324,1
16325,1
16326,2
16327,2
16331,1
16332,1
16336,1
16337,1
16338,1
16339,1
16340,1
16351,1
16360,2
16361,1
16376,1
16377,1
16384,1
16385,1
16386,1
16387,3
16388,1
16397,1
16398,2
16404,1
16405,1
16418,1
16422,1
16427,1
16428,1
16430,1
16431,2
16432,1
16433,1
16434,1
16435,1
16436,1
16439,1
16444,1
16448,1
16458,2
16459,1
16468,1
16469,1
16470,1
16471,1
16472,1
16476,1
16477,1
16487,1
16495,1
16496,1
16497,1
16499,1
16500,1
16501,1
16510,1
16512,1
16521,1
16522,1
16523,1
16524,1
16525,1
16537,1
16544,1
16571,1
16572,1
16573,1
16575,1
16576,1
16579,1
16580,2
16581,2
16582,2
16583,2
16584,3
16585,2
16586,1
16587,1
16588,1
16592,1
16593,2
16594,1
16595,1
16597,1
16598,2
16599,1
16600,3
16601,4
16602,3
16603,3
16604,3
16605,1
16606,1
16607,2
16608,2
16609,2
16615,1
16616,1
16621,1
16624,1
16631,1
16646,1
16647,1
16648,1
16649,1
16650,1
16655,1
16658,1
16663,1
16672,1
16673,1
16677,1
16678,2
16679,2
16680,2
16681,1
16684,2
16685,1
16686,1
16687,1
16688,1
16694,1
16695,1
16703,1
16706,1
16725,1
16726,1
16727,1
16728,1
16729,1
16739,1
16746,1
16751,1
16771,1
16772,2
16773,1
16774,1
16775,1
16776,2
16777,1
16781,1
16782,1
16783,1
16784,1
16785,1
16786,3
16787,2
16788,1
16791,1
16792,1
16813,1
16830,1
16831,1
16832,2
16833,1
16834,1
16838,2
16839,2
16840,1
16852,1
16853,1
16854,1
16868,1
16869,1
16870,1
16874,1
16875,1
16876,2
16877,2
16878,2
16879,1
16880,1
16884,2
16885,1
16886,1
16890,1
16891,1
16892,1
16904,1
16905,1
16925,2
16926,1
16927,2
16928,3
16929,2
16931,1
16932,1
16933,1
16934,1
16935,1
16939,1
16940,1
16951,2
16952,1
16953,1
16954,1
16968,2
16976,1
16977,1
16978,1
16986,1
16990,1
16991,2
16992,1
16993,1
16995,2
16999,1
17009,1
17010,1
17011,1
17015,1
17016,1
17029,1
17034,1
17035,2
17036,1
17039,1
17040,3
17041,1
17044,1
17045,2
17046,1
17047,1
17048,1
17067,1
17068,2
17069,2
17070,1
17072,1
17080,1
17081,1
17087,1
17093,1
17094,1
17095,1
17110,1
17111,1
17120,1
17124,1
17125,1
17126,1
17142,1
17147,1
17166,1
17167,1
17168,1
17169,1
17170,1
17183,1
17188,1
17191,1
17208,1
17209,1
17210,1
17214,1
17215,1
17216,1
17217,1
17218,1
17249,1
17251,1
17252,1
17259,2
17260,1
17290,1
17291,1
17292,1
17293,1
17294,1
17298,1
17299,1
17300,1
17301,1
17302,2
17306,1
17307,1
17317,1
17325,1
17326,1
17327,1
17332,1
17333,2
17334,1
17335,1
17336,2
17337,1
17345,1
17349,1
17354,1
17355,2
17356,1
17358,1
17361,1
17366,1
17367,1
17370,1
17411,1
17412,2
17413,1
17420,1
17421,1
17422,1
17433,1
17441,1
17442,1
17447,1
17448,1
17452,1
17453,1
17454,1
17457,1
17458,1
17459,1
17460,1
17461,1
17476,1
17477,1
17481,1
17482,1
17484,1
17485,1
17486,2
17487,1
17488,1
17494,1
17495,1
17507,1
17508,1
17509,1
17519,1
17520,1
17524,1
17531,1
17551,1
17558,1
17559,1
17562,1
17563,1
17564,1
17568,1
17569,1
17579,1
17580,1
17581,2
17582,1
17599,1
17600,1
17607,1
17608,1
17609,1
17610,1
17614,1
17615,1
17616,1
17626,1
17642,1
17651,1
17653,1
17654,2
17655,1
17656,1
17661,1
17662,1
17663,1
17664,1
17665,1
17666,1
17667,2
17668,2
17669,1
17672,1
17673,1
17684,1
17689,1
17690,1
17711,1
17722,1
17723,1
17724,1
17728,1
17729,1
17730,1
17734,1
17735,1
17736,1
17739,1
17755,1
17757,1
17762,1
17763,1
17764,1
17765,1
17766,1
17770,1
17771,1
17774,1
17775,1
17776,1
17811,1
17812,2
17813,1
17814,1
17817,1
17819,1
17826,2
17838,1
17852,1
17860,1
17861,1
17862,1
17863,1
17864,1
17866,1
17867,1
17869,1
17870,1
17871,1
17872,1
17873,1
17879,1
17886,1
17894,1
17895,1
17896,1
17900,1
17918,1
17935,1
17938,1
17939,2
17940,1
17947,1
17951,1
17956,1
17962,1
17965,2
17966,2
17967,1
17976,1
17984,1
17985,1
17986,1
17990,1
17991,1
17992,2
17993,1
17994,1
17995,1
17996,1
18000,2
18001,1
18005,1
18006,1
18019,1
18020,1
18025,1
18057,1
18058,2
18097,1
18104,1
18108,1
18109,1
18114,1
18115,1
18123,1
18124,2
18125,1
18126,1
18127,1
18132,1
18141,1
18142,2
18143,3
18144,3
18145,4
18146,1
18147,1
18149,1
18150,1
18151,1
18152,1
18158,1
18177,1
18189,1
18192,1
18193,1
18194,1
18195,1
18196,1
18204,1
18205,1
18206,1
18207,1
18208,2
18209,1
18210,2
18212,1
18213,1
18214,1
18218,1
18229,1
18238,1
18240,1
18241,1
18245,1
18246,1
18247,1
18248,1
18249,1
18253,1
18254,1
18265,1
18274,1
18275,1
18276,1
18277,1
18278,1
18286,1
18289,1
18290,1
18298,1
18299,1
18300,1
18303,1
18304,1
18305,1
18306,1
18307,1
18308,1
18321,1
18322,1
18323,1
18324,1
18325,1
18375,1
18376,1
18377,2
18378,1
18383,1
18384,2
18406,1
18432,1
18437,1
18438,1
18439,1
18445,1
18446,1
18447,2
18451,1
18452,1
18453,1
18457,1
18458,1
18459,1
18470,2
18471,1
18475,1
18476,1
18477,1
18478,1
18479,1
18485,1
18510,1
18523,1
18544,1
18570,1
18571,1
18587,1
18609,1
18610,1
18611,1
18613,1
18614,1
18615,1
18616,1
18617,1
18621,1
18622,1
18624,1
18626,1
18627,1
18628,1
18629,1
18630,1
18631,3
18632,1
18635,1
18636,2
18637,1
18676,1
18690,1
18695,1
18698,1
18699,1
18700,1
18704,2
18705,1
18706,1
18710,1
18711,1
18714,1
18718,1
18719,1
18720,1
18721,2
18722,1
18726,2
18727,1
18731,1
18732,1
18733,1
18736,1
18737,1
18738,1
18739,1
18740,1
18780,1
18794,1
18795,1
18796,1
18797,2
18798,1
18812,1
18822,1
18823,1
18836,1
18837,1
18841,1
18842,1
18846,1
18856,1
18873,1
18879,1
18880,1
18883,1
18898,1
18899,2
18900,1
18901,2
18907,1
18911,1
18912,1
18915,1
18916,1
18917,1
18918,1
18919,1
18920,2
18921,2
18924,1
18925,1
18926,2
18927,2
18928,2
18929,1
18932,1
18946,1
18947,1
18948,2
18949,2
18950,2
18960,1
18961,1
18963,1
19035,1
19039,1
19040,1
19041,1
19042,1
19043,1
19052,1
19067,1
19122,1
19135,1
19143,1
19166,1
19167,1
19174,1
19175,1
19176,1
19185,1
19188,1
19189,1
19214,1
19215,1
19216,1
19217,1
19218,1
19223,1
19242,1
19243,2
19248,1
19249,1
19250,2
19251,3
19252,1
19256,1
19257,2
19258,1
19262,1
19263,1
19264,1
19293,1
19294,1
19295,1
19296,1
19297,2
19300,1
19301,1
19302,1
19305,1
19306,1
19307,1
19311,1
19312,2
19313,1
19333,1
19343,1
19348,1
19355,1
19359,1
19360,1
19361,1
19362,1
19363,1
19364,1
19365,1
19366,1
19367,2
19368,1
19369,1
19372,2
19373,1
19374,1
19375,1
19376,1
19377,1
19378,1
19379,1
19380,1
19386,1
19397,2
19398,1
19408,1
19409,1
19413,1
19414,1
19434,1
19440,1
19441,1
19445,1
19446,1
19459,1
19460,1
19461,1
19474,1
19475,1
19476,1
19479,1
19493,1
19494,1
19495,1
19496,1
19497,1
19510,1
19513,1
19514,1
19515,1
19530,1
19531,1
19541,1
19554,1
19566,1
19577,1
19578,1
19590,1
19591,1
19592,1
19593,1
19594,1
19598,1
19599,1
19607,1
19608,1
19609,1
19627,1
19633,1
19644,1
19660,1
19661,1
19662,1
19666,1
19671,1
19679,2
19680,1
19681,1
19682,1
19683,1
19684,1
19685,1
19704,1
19715,1
19732,1
19758,1
19759,1
19767,1
19782,1
19783,1
19784,2
19818,1
19819,1
19822,1
19823,1
19824,1
19828,1
19829,1
19830,1
19834,1
19835,1
19839,2
19840,1
19845,1
19847,1
19848,1
19849,1
19871,1
19872,1
19873,1
19874,1
19875,2
19885,1
19886,1
19887,1
19888,1
19889,1
19893,1
19894,1
19895,1
19906,1
19908,1
19915,1
19926,1
19927,2
19935,1
19936,1
19937,1
19953,1
19961,1
19962,1
19963,1
19979,1
19980,1
19981,1
19982,1
19983,1
19985,1
19986,1
19987,1
19988,1
19990,1
19991,1
19992,1
19993,1
19994,1
20003,1
20004,1
20009,1
20016,1
20017,1
20030,1
20031,1
20032,1
20033,1
20034,1
20066,1
20067,1
20068,1
20069,1
20070,2
20074,1
20099,1
20100,1
20101,1
20112,1
20125,1
20126,1
20130,1
20132,1
20150,1
20151,2
20168,2
20169,1
20192,1
20202,1
20203,1
20207,1
20208,1
20209,1
20210,1
20211,1
20223,1
20229,1
20230,1
20264,1
20269,1
20270,1
20271,1
20272,2
20273,2
20274,1
20275,1
20276,1
20277,1
20281,1
20289,1
20290,1
20296,1
20297,1
20298,2
20299,2
20300,2
20301,1
20302,1
20305,1
20327,1
20328,1
20329,1
20333,1
20334,1
20335,1
20343,1
20344,1
20345,1
20369,1
20370,1
20371,1
20383,1
20384,1
20439,1
20440,1
20441,1
20442,1
20443,1
20463,1
20475,2
20476,1
20477,1
20497,1
20498,1
20499,1
20501,1
20502,1
20517,1
20518,2
20530,1
20531,1
20532,1
20533,1
20534,1
20536,1
20537,1
20539,1
20540,2
20541,2
20542,1
20584,1
20658,3
20665,1
20672,1
20686,1
20745,1
20758,1
20759,2
20760,1
20764,1
20765,1
20766,1
20770,1
20771,1
20772,1
20788,1
20789,1
20790,1
20791,1
20811,1
20818,1
20841,1
20846,1
20853,1
20884,1
20892,1
20902,1
20946,1
20949,2
20957,1
20958,2
20961,1
20962,1
20963,1
20966,1
20967,1
20984,1
20989,1
21012,1
21017,1
21039,1
21040,1
21055,1
21060,1
21063,1
21064,1
21065,1
21066,1
21067,1
21096,1
21097,1
21098,1
21110,1
21165,1
21168,1
21178,1
21180,1
21181,2
21226,1
21227,1
21231,1
21232,1
21233,1
21234,1
21235,1
21250,1
21251,2
21252,1
21259,1
21260,2
21261,2
21262,1
21263,1
21301,1
21302,1
21303,1
21304,1
21305,1
21309,1
21310,1
21312,1
21318,1
21325,2
21326,1
21327,1
21329,1
21335,1
21336,1
21337,1
21338,1
21339,1
21345,1
21346,1
21348,1
21349,1
21350,2
21351,3
21352,1
21353,1
21354,1
21360,1
21361,1
21365,2
21366,1
21368,1
21370,1
21371,1
21375,1
21376,1
21377,1
21378,1
21379,1
21395,1
21396,2
21397,2
21398,1
21399,1
21400,1
21404,1
21405,1
21409,1
21410,1
21411,1
21412,1
21413,1
21434,1
21446,1
21450,1
21452,1
21453,1
21454,1
21464,1
21475,1
21476,1
21477,1
21478,1
21479,1
21497,1
21502,1
21503,1
21506,1
21507,1
21508,1
21532,1
21533,1
21534,1
21535,1
21536,1
21538,1
21566,1
21570,1
21586,1
21587,1
21588,1
21609,1
21610,1
21611,1
21612,1
21613,1
21621,1
21634,1
21635,1
21644,1
21655,1
21656,1
21657,1
21687,1
21688,1
21712,1
21713,1
21714,2
21743,1
21769,1
21778,1
21785,1
21803,1
21818,2
21819,1
21823,1
21824,1
21828,1
21829,1
21830,1
21831,1
21832,1
21844,1
21845,1
21846,1
21867,1
21868,1
21869,1
21870,1
21871,1
21876,1
21914,1
21915,1
21928,1
21929,1
21940,1
21941,1
21945,1
21946,1
21947,1
21948,1
21949,1
21953,1
21954,1
21955,1
21957,1
21962,1
21986,1
21987,1
21991,1
21992,1
21993,1
21994,1
21995,1
22008,1
22009,1
22010,1
22020,1
22026,1
22037,1
22038,1
22039,1
22040,1
22041,1
22049,1
22079,1
22081,1
22087,1
22091,1
22098,1
22099,2
22100,2
22101,2
22102,3
22103,1
22104,1
22105,1
22107,1
22109,1
22110,1
22112,1
22113,1
22114,1
22115,1
22116,1
22120,2
22121,2
22125,1
22126,1
22130,1
22131,1
22132,1
22133,1
22134,1
22137,1
22147,1
22148,1
22149,1
22178,1
22179,1
22183,1
22187,2
22188,1
22189,1
22190,1
22191,1
22195,1
22196,1
22199,1
22207,1
22212,1
22241,1
22249,1
22250,1
22251,1
22252,1
22253,2
22258,1
22278,1
22282,1
22283,1
22284,1
22315,1
22338,1
22347,1
22366,1
22367,1
22368,1
22399,1
22407,1
22408,1
22409,1
22465,1
22476,1
22477,1
22478,1
22481,1
22482,1
22492,1
22528,1
22589,1
22601,1
22609,1
22610,1
22611,1
22612,1
22613,1
22621,1
22643,1
22660,1
22661,1
22678,1
22688,1
22690,1
22763,1
22764,1
22765,1
22778,1
22779,1
22780,1
22781,1
22782,1
22816,1
22851,2
22852,1
22853,1
22954,1
22955,1
22959,1
22970,1
22990,1
23008,1
23021,1
23025,1
23059,1
23077,1
23078,1
23079,1
23080,1
23081,1
23126,1
23142,1
23143,1
23144,1
23155,1
23156,1
23159,1
23172,1
23173,1
23174,1
23175,1
23176,1
23180,1
23181,1
23224,1
23225,1
23226,1
23231,1
23253,1
23254,1
23255,1
23256,1
23257,1
23270,1
23278,1
23279,1
23283,1
23284,1
23285,1
23286,1
23287,1
23300,1
23303,1
23341,1
23342,1
23343,1
23344,1
23345,1
23353,1
23368,1
23376,2
23377,1
23381,1
23382,1
23388,1
23437,1
23448,1
23459,1
23492,1
23513,1
23546,1
23553,1
23557,1
23558,1
23559,1
23560,1
23561,1
23568,1
23569,1
23599,1
23600,1
23606,1
23678,1
23679,1
23680,1
23681,1
23682,1
23686,1
23687,1
23691,1
23692,1
23699,1
23717,1
23718,1
23719,1
23720,1
23721,1
23725,1
23726,1
23731,1
23732,1
23733,1
23734,1
23735,1
23743,1
23798,1
23799,1
23800,1
23801,1
23802,1
23813,1
23814,1
23815,2
23837,1
23838,1
23839,1
23840,1
23841,1
23850,1
23851,1
23857,1
23885,1
23943,1
23946,1
23947,1
23964,1
23967,1
23972,1
24004,1
24011,1
24019,1
24020,1
24021,1
24022,1
24023,1
24063,1
24074,1
24075,1
24078,1
24079,2
24080,1
24086,2
24087,1
24088,1
24093,1
24101,1
24102,1
24105,2
24113,1
24114,1
24141,1
24142,1
24174,1
24192,1
24193,1
24194,1
24195,1
24196,1
24204,1
24322,1
24323,1
24327,1
24328,1
24345,1
24358,1
24502,1
24568,1
24569,1
24570,1
24571,1
24572,1
24583,1
24584,1
24585,1
24586,1
24587,1
24591,1
24592,1
24622,1
24640,1
24644,1
24645,2
24646,1
24647,1
24651,1
24652,1
24653,1
24655,1
24656,1
24657,1
24658,1
24659,1
24660,1
24661,1
24666,1
24667,1
24668,1
24673,1
24674,1
24675,1
24683,1
24710,1
24711,1
24771,1
24774,1
24801,1
24802,1
24806,1
24807,1
24808,1
24809,1
24810,1
24814,1
24842,1
24843,2
24844,1
24914,1
24961,1
24962,1
24996,1
25013,1
25017,1
25038,1
25055,1
25070,1
25071,1
25072,1
25097,1
25098,2
25118,1
25119,1
25120,1
25121,1
25122,1
25123,1
25124,1
25125,1
25126,2
25127,2
25131,1
25132,1
25140,1
25152,1
25153,1
25154,1
25155,1
25156,1
25233,1
25234,1
25235,1
25236,1
25237,1
25259,1
25287,1
25288,1
25289,1
25293,1
25294,2
25295,1
25304,1
25305,1
25306,1
25307,1
25308,1
25347,1
25355,1
25356,1
25357,1
25358,1
25359,1
25400,1
25458,1
25459,1
25463,1
25464,1
25494,1
25495,1
25527,1
25528,1
25532,1
25533,1
25538,1
25541,1
25562,1
25563,1
25570,1
25571,1
25579,1
25627,1
25628,1
25660,1
25661,1
25681,1
25692,1
25707,1
25708,1
25709,1
25713,1
25714,1
25715,1
25824,1
25825,1
25826,1
25830,1
25831,1
25832,1
25841,1
25844,1
25864,1
25865,1
25866,1
25937,1
25979,1
25980,1
25981,1
25985,1
25986,1
25987,1
26010,1
26020,1
26021,1
26022,1
26024,1
26034,2
26071,1
26072,1
26076,1
26077,1
26084,1
26092,1
26227,1
26233,1
26234,1
26242,1
26246,1
26304,1
26328,1
26336,1
26337,1
26345,1
26507,1
26508,1
26558,1
26559,1
26560,1
26565,1
26566,1
26567,1
26571,1
26572,1
26573,1
26582,1
26603,1
26604,1
26632,1
26633,1
26637,1
26638,1
26642,1
26643,1
26644,1
26645,1
26646,1
26675,1
26680,1
26681,1
26682,1
26683,2
26684,2
26696,1
26721,1
26722,1
26766,1
26825,1
26826,1
26827,1
26828,1
26829,1
26856,1
26857,1
26858,1
26859,1
26860,1
26864,1
26875,1
26893,1
26894,1
26920,1
26921,1
26922,1
26926,1
26927,1
26928,1
26932,1
26933,1
26934,1
26945,1
26946,1
26950,1
26982,1
26991,1
26992,1
26993,1
26994,1
26995,1
27074,1
27087,1
27123,1
27156,1
27157,1
27161,1
27162,1
27163,1
27164,1
27165,1
27226,1
27233,1
27234,1
27273,1
27274,1
27275,1
27291,1
27298,1
27316,1
27317,1
27430,1
27431,2
27432,1
27435,1
27436,2
27437,2
27438,1
27439,2
27485,1
27566,1
27591,1
27705,1
27706,1
27710,1
27711,1
27713,1
27714,1
27719,1
27772,1
27807,1
27861,1
27868,1
27940,1
27963,1
28100,1
28101,1
28102,1
28103,1
28104,1
28170,1
28272,1
28288,1
28312,1
28318,1
28319,1
28320,1
28321,1
28322,1
28330,1
28358,1
28366,1
28367,1
28432,1
28451,1
28458,1
28486,1
28495,1
28496,1
28500,1
28501,1
28502,1
28503,1
28504,1
28549,1
28580,1
28581,1
28635,1
28709,1
28724,1
28731,1
28741,1
28750,1
28760,1
28791,1
28797,1
28823,1
28824,1
28828,1
28829,1
28834,1
28859,1
28860,1
28861,1
28862,1
28863,1
28867,1
28868,1
28897,1
28898,1
28969,1
28970,1
28971,1
28986,1
28987,1
28999,1
29000,1
29071,1
29072,1
29076,1
29077,1
29078,1
29079,1
29080,1
29081,1
29082,1
29182,1
29215,1
29241,1
29279,1
29280,1
29315,1
29463,1
29464,1
29465,1
29493,1
29494,1
29495,1
29496,1
29497,1
29505,1
29580,1
29581,1
29582,1
29609,1
29620,1
29679,1
29680,1
29684,1
29685,1
29689,1
29690,1
29691,1
29692,1
29693,1
29703,1
29766,1
29775,1
29776,1
29777,1
29781,1
29782,1
29783,1
29785,1
29823,1
29828,1
29829,1
29889,1
29890,1
29894,1
29895,1
29907,1
29988,1
30012,1
30037,1
30038,1
30093,1
30108,1
30109,1
30232,1
30233,1
30237,1
30238,1
30239,1
30240,1
30241,1
30311,1
30312,1
30313,1
30317,1
30318,1
30319,1
30440,1
30454,1
30463,1
30464,1
30472,1
30482,1
30549,1
30575,1
30611,1
30628,1
30629,1
30630,1
30631,1
30632,1
30656,1
30657,1
30658,1
30694,1
30695,1
30696,1
30721,1
30728,1
30751,1
30820,1
30835,1
30836,1
30837,1
30879,1
30885,1
30886,1
30891,1
30892,1
30893,1
30897,1
30898,1
30940,1
30941,1
30942,1
30946,1
30947,1
30948,1
30956,1
30959,1
30972,1
30991,1
30998,1
31018,1
31019,1
31061,1
31062,1
31063,1
31161,1
31248,1
31249,1
31250,1
31254,1
31342,1
31343,1
31518,1
31526,1
31597,1
31631,2
31632,1
31633,1
31634,1
31635,1
31639,1
31640,1
31657,1
31718,1
31776,1
31777,1
31797,1
31804,1
31906,1
31907,1
31908,1
31909,1
31910,1
31929,1
31964,1
32065,1
32156,1
32192,1
32204,1
32329,1
32375,1
32381,1
32388,1
32389,1
32390,1
32391,2
32392,1
32395,1
32396,2
32397,2
32562,1
32563,1
32576,1
32577,1
32613,1
32626,1
32627,1
32631,1
32632,1
32633,1
32634,1
32635,1
32718,1
32740,1
32759,1
32760,1
32794,1
32805,1
32918,1
32962,1
32968,1
33009,1
33015,1
33085,1
33086,1
33087,1
33091,2
33092,3
33093,2
33094,2
33097,1
33098,1
33099,1
33104,1
33227,1
33228,1
33229,1
33230,1
33231,1
33387,1
33516,1
33517,1
33874,1
33875,1
34053,1
34054,1
34055,1
34094,1
34241,1
34242,1
34243,1
34244,1
34245,1
34246,1
34247,1
34249,1
34250,1
34251,1
34465,1
34472,2
34798,1
34799,1
34800,1
34801,1
34802,1
34844,1
35010,1
35254,1
35311,1
35318,1
35439,1
35576,1
35584,1
35585,1
35589,1
35590,1
35981,1
36213,1
36261,1
36262,1
36263,1
36264,1
36265,1
36376,1
36857,1
36939,1
36940,1
36972,1
37062,1
37063,1
37394,1
37453,1
37559,1
37560,1
37561,1
37562,1
37563,1
37567,1
37568,1
37709,1
37710,1
37711,1
37712,1
37713,1
37721,1
38172,1
38181,1
38303,1
38331,1
38339,1
38340,1
38341,1
38342,1
38343,1
38351,1
38358,1
38431,1
38439,1
38440,1
38441,1
38466,1
38474,1
38475,1
38476,1
38484,2
38485,1
38486,1
38487,1
38488,1
38492,1
38493,1
38533,1
38604,1
38612,1
38613,1
38691,1
38701,1
38779,1
38872,1
38990,1
38991,1
38992,1
38993,1
38994,1
39125,1
39126,1
39130,1
39131,1
39132,1
39133,1
39134,1
39183,1
39184,1
39185,1
39189,1
39190,1
39191,1
39193,1
39265,1
39266,1
39267,1
39271,1
39272,1
39273,1
39302,1
39308,1
39363,1
39461,1
39553,1
39604,1
39605,1
39709,1
39717,1
39718,1
39719,1
39720,1
39721,1
39731,1
39758,1
39759,1
39767,1
40087,1
40280,1
40548,1
40556,1
40734,1
40735,1
40743,1
40829,1
40840,1
40841,1
40845,1
40846,1
40847,1
40848,1
40849,1
40963,1
41125,1
41126,1
41127,1
41128,1
41129,1
41131,1
41132,1
41136,1
41137,1
41138,1
41139,1
41140,1
41219,1
41571,1
41572,1
41591,1
41592,1
41593,1
41594,1
41595,1
41599,1
41600,1
41658,1
41701,1
41702,1
41703,1
41707,1
41708,1
41709,1
41713,1
41714,1
41715,1
41960,1
41967,1
41968,1
41969,1
41970,1
41971,1
41975,1
41976,1
41980,1
41981,1
41982,1
41983,1
41984,1
42021,1
42061,1
42062,1
42063,1
42064,1
42065,1
42073,1
42347,1
42348,2
42349,2
42350,2
42351,1
42418,1
42425,1
42685,1
42800,1
43255,1
43256,1
43257,1
43261,1
43262,1
43263,1
43264,1
43265,1
43385,1
43412,1
43426,1
43427,1
43814,1
44056,1
44057,1
44132,1
44201,1
44202,1
44203,1
44340,1
44444,1
44573,1
44713,1
44714,1
44718,1
44719,1
44720,1
44721,1
44722,1
45484,1
45533,1
46109,1
46110,1
46111,1
46112,1
46113,1
46173,1
46180,1
46266,1
46838,1
46992,1
47209,1
47246,1
47247,1
47251,1
47252,1
47253,1
47254,1
47255,1
47475,1
47476,1
47689,1
47690,1
48045,1
48096,1
48202,1
48203,1
48204,1
48205,1
48206,1
48210,1
48211,1
48219,1
49731,1
50238,1
50253,1
50982,1
51210,1
51281,1
51474,1
51475,1
51476,1
51477,1
51478,1
51480,1
51481,1
51485,1
51486,1
51487,1
51488,1
51489,1
51676,1
52481,1
52657,1
53087,1
54192,1
54193,1
54194,1
54952,1
55413,1
55714,1
56650,1
56948,1
56949,1
57018,1
58110,1
58111,1
58112,1
58970,1
59217,1
60977,1
60978,1
60982,1
60983,1
60996,1
62891,1
65183,1
65202,1
65203,1
71017,1
71018,1
71019,1
71738,1
71739,1
71904,1
71912,1
71913,1
71914,1
71918,1
71919,1
71920,1
78851,1
85486,1
85487,1
119673,1
